id,predicted_price
9274204230,305533.5
8165501700,340838.6
2193340260,359941.03
1860600290,724482.75
1222000055,233586.25
2492200280,318752.25
2488200455,357280.3
809001520,563508.56
1796361140,258425.12
6398000011,899256.6
6813600365,442330.12
7504100920,870901.4
8835770330,685539.25
524059322,446400.1
4307330280,365914.53
1245002952,677948.06
2021069059,258131.03
5700000595,548044.8
3629970930,614621.2
3336002215,313114.2
5100401060,512011.25
3278600750,324662.06
1126069045,1192010.5
7568700175,275883.0
452001475,396158.1
9283800230,596981.75
1737300130,544969.8
6189600040,296869.22
3679400025,501834.22
1096100010,289026.44
9513900050,256001.6
5452800645,499506.53
273800100,285276.94
7228500037,306884.1
808300090,377664.25
2493200215,656498.44
5035300255,537695.9
3380900160,315404.5
3630000130,310754.56
7300400670,394063.44
6798100070,271728.88
8078400010,389364.38
5566100060,294904.7
2768200212,343417.8
4035900060,407656.78
9460000110,448260.94
7199320190,338165.5
2225039081,309521.78
9512200050,755949.6
2634500085,289505.9
3654800200,297423.8
2724079090,1144893.2
2597520720,585961.25
3034200426,329573.84
984000130,345542.03
7852020670,393184.28
7923500060,622274.3
2310030510,327761.22
2205500540,300688.5
2493200015,347456.3
7853361420,488387.97
5652600605,371991.03
5285200020,379769.88
9406530150,400332.03
5706300020,317111.6
3278602490,414793.4
7197000100,415443.06
4447300008,383031.1
7899800045,218258.27
9250900095,317493.5
9268851740,412327.62
8682261440,308921.06
7284900385,952371.25
8079040300,413470.75
2225300585,346809.44
3223039013,556791.56
2013801350,279509.56
4055701110,720542.8
3578401770,318429.28
4046500720,480548.03
6145601745,330233.94
5207200195,468950.3
1972201856,469775.28
7212680080,282161.8
7277100510,599452.6
522079022,556133.0
5605000440,599974.8
6632300230,283504.8
8815400165,406357.25
6708200320,613503.8
2426059076,494561.22
3260200200,306855.72
2770601741,345307.47
4338800500,264563.62
9201000320,674698.56
7655900038,304137.78
3625059140,355767.94
4222310010,227675.7
2114700115,363221.75
3291800710,324285.16
9406590010,514040.72
3025059124,1333044.6
7972601250,411634.94
930000470,941215.6
6690500060,379826.38
16000015,190685.72
5693501102,399831.8
8079040490,443029.25
7225000155,335928.34
8819900170,683988.3
7972601270,333691.97
1224069074,719078.56
5126900321,316764.0
3438501860,249246.55
2822069080,431712.84
1656600310,570779.94
3856900507,765515.8
1626069139,364517.5
2524049257,963525.8
3904960150,408144.6
7214820610,361797.06
7977201845,397181.78
2428100080,692999.4
2202500135,263635.25
1523550220,536983.56
2313900610,298215.94
4123840050,436064.22
2125059124,822572.0
1225039067,341105.22
6431500283,365077.62
2473380010,327081.75
5694501195,383915.38
2881700046,287255.12
6837820330,437561.38
2337300370,258177.56
3876540630,246826.69
626059317,288552.2
3374500520,428980.3
7228501903,297037.72
4019300051,511763.75
4232902615,506631.4
3546000090,265211.3
8127700215,690069.9
3438501100,378251.78
1769600066,782528.4
8146100610,271522.4
3052700695,317555.88
7954310210,601922.2
3761700053,1555490.8
1320069179,356922.72
1331900410,724661.0
7303100210,301578.75
2464400285,331797.5
6163901150,295939.78
8955800045,581708.5
2314300200,455609.34
9528104360,282282.66
4177100005,488326.03
8856960260,304673.1
1828001220,528161.0
3066400710,716627.06
624110610,969800.1
4040800260,242578.11
5019500215,462982.8
2481630180,1008886.6
7203170190,432156.88
510001280,750176.94
9430110120,594773.44
1565950030,386332.84
9828202255,749784.25
3878900270,686757.7
8091600080,197136.38
1112000035,289017.06
2228900270,273383.6
6648701740,356535.56
1245003740,399303.3
2174503441,312472.84
7708250010,427942.44
6072300110,483829.5
2329800140,300957.6
1494300040,356979.22
3832050130,317393.6
7203100730,746183.4
7199330170,293795.3
7785000220,378317.44
1250201175,376367.72
4054500180,1045880.5
7905200061,335601.72
3751604895,220273.64
5220300140,233948.53
3323059027,328505.7
8651611980,859475.44
8673400190,387948.47
1668500100,748152.1
1023059365,523034.78
3308030060,472120.66
4232400860,746157.0
2144800615,274624.03
1568100920,1033826.75
9406510040,558280.9
2923049421,456315.53
1051000040,786477.94
2077700042,407282.56
9423800030,226566.7
9818700455,740854.7
7133300675,304239.6
4113800550,557263.8
5553300375,1261891.8
2025701530,298287.34
7942601155,405574.4
7524300020,367574.12
2520069100,320776.5
5412300410,220075.64
7504110760,811270.1
2594200350,369108.5
2722059013,272942.53
8078430480,406604.97
1423069162,407824.0
8856001090,223535.16
7000100631,451962.88
4222200280,267549.0
7971300050,378125.2
2009001600,324913.25
6619910140,586589.1
2877100985,382900.34
1196000007,469923.6
1330850130,721621.75
6664900410,279033.88
1231001110,284081.03
9235900030,280031.44
9407101840,293128.38
9523103001,302681.16
2149800278,471779.47
7234601198,486489.47
9476700035,526112.44
9297301065,697553.94
518500700,645232.75
7843500090,390497.47
6056110780,305433.56
2345700260,438833.88
3509600070,281171.7
1431700280,452784.28
1623049174,320753.25
3024089049,291331.38
7853340450,356896.84
7732410360,626250.0
1446800995,381524.7
2946000285,311299.16
425079100,407583.3
3876313040,355083.25
1762600260,826559.7
1925069121,849955.75
7443000480,744351.75
7820000015,276704.3
4027701253,403605.44
2826049165,291273.6
5426300060,532434.44
1278000210,168954.52
923000270,319382.72
7657600005,278860.44
3024079057,283142.47
3276180020,293172.28
7304300760,226167.55
3908100020,327373.22
8835400805,642745.44
4051150070,249569.31
3904930530,323956.56
6163900971,381415.56
7942600310,367441.62
4365700330,260766.64
423059207,265569.97
3992700265,236489.86
7177300090,383442.62
2540820010,434970.2
5700002510,912270.5
5201000030,430162.22
7631800015,1514981.0
2922702965,585579.1
1525059198,808843.6
1245003160,590815.0
3810000455,375551.3
7855600080,475637.53
5701500030,1037617.7
7504020400,542333.44
1402600570,349763.6
7575610760,356332.62
8731990370,634318.25
5021900090,527559.94
290000075,360951.66
2841500010,420293.7
3955900830,441838.97
7852110140,438738.06
1311400350,313424.3
7773800015,640839.5
4123400320,373064.3
2725069157,720473.44
666000143,515442.72
5101408678,422365.84
6371000026,318310.84
2024059084,516478.5
7283900036,375467.16
8881900230,588334.3
3959400135,370215.8
7696610270,268977.06
1689400150,718624.06
5103900015,313928.66
1441000350,557506.75
5101408735,271698.53
3126059027,1396142.4
2320069014,565350.56
9541600015,424171.8
8682320420,433229.78
1562200090,527652.0
3395070980,505084.75
7349600230,278537.22
522049122,294802.9
869700060,320230.9
811000055,984424.25
1221059176,396888.3
1523059103,532988.2
2025760210,1014646.1
9218400088,431034.88
8682292020,290547.0
2623089135,367299.38
3758900259,891187.9
524069049,383319.4
3121500150,683644.6
5581400080,773012.0
8087800020,288717.34
4070700290,492976.2
3296000170,521510.66
9238500040,452085.3
2744600040,297100.34
6813600380,592142.25
6140100150,314498.62
2201500555,297047.94
2600110250,456728.25
4337000275,217016.25
1186000150,357936.47
1972201963,362416.94
1105000745,428524.8
2887700560,442033.25
4039700080,516169.75
522049104,332867.8
4202400078,273135.22
4202400078,273137.56
7520000695,262868.0
7714000310,468736.16
4319200060,752934.94
8624700015,692131.5
5104520610,312833.62
2354300845,271498.3
3824100291,408586.22
6151800612,214620.92
5454200080,639396.94
6413600290,305669.6
2131200065,221863.28
1459920010,279525.56
50300090,486235.75
2326300090,441675.5
7714000070,467167.03
3630180500,980227.3
1727850340,976158.1
8691430330,948693.56
2310030390,295778.97
5561400610,501492.62
7010701016,351402.53
7883605915,378515.94
1282300995,295824.1
4040700310,326235.03
3353400435,243057.22
2143701015,556612.6
255450020,413559.47
1020069017,690100.8
4038200120,328087.1
9284801100,238492.7
1965200075,401617.28
847100047,499104.16
4038700720,338669.3
6815100085,590531.06
2508000020,199768.19
255520180,761536.44
6822100750,431842.12
869700050,327313.28
1775801405,408413.66
6600400090,246261.69
7202330270,290578.6
1683400165,919320.3
2625069070,885973.75
7625702440,333386.6
3388000640,278594.1
1899400365,254335.62
6899990200,904945.9
5569700020,761102.25
986000045,397662.75
3293700221,268149.03
3764800250,248535.88
2291400566,250114.94
4219401236,987704.3
4239400840,203479.56
7211400990,204236.4
7696500280,243061.62
7215721070,359735.5
3204850140,428969.7
4322200220,745201.25
2566300100,478262.03
1944900090,257979.67
6648500390,379132.62
7385300020,585904.25
1704900135,349368.22
2877100655,504432.0
2726079098,585566.3
7625703800,349707.56
318300040,749383.2
7922800190,350333.44
2023049361,299013.34
8946400210,407558.03
6071600450,473836.5
4343800100,336032.78
1443300140,397533.44
1024039001,852218.7
2767704860,388504.6
7234600851,595940.25
644200065,548885.9
7784400035,774661.4
3826000560,263134.12
9272202260,466859.72
263000253,363037.53
3621059043,613089.75
240000130,623032.6
1352300120,250274.1
7849200861,211644.23
2487700130,485804.7
1796100140,303084.12
7234601221,515603.0
8651710190,338282.9
2916200091,366313.6
1232000915,320425.2
1545801970,372010.2
3211200420,236855.97
7686204675,227740.2
3141600210,209690.8
3959401284,511354.94
2113700825,264543.7
3876000710,308353.88
522069022,433898.38
3214200070,306444.84
1221039156,436616.0
259600790,280104.88
785000040,291245.53
8138870470,331042.1
2596300035,303707.94
540100057,972919.2
3073500045,716735.7
5363200266,283945.3
8682261650,306695.1
3224510080,740134.4
3211270160,548294.7
9269200520,219325.55
293810190,431295.97
4197400043,353841.62
3026079031,261513.52
5332200405,730118.3
2473411210,332379.28
9268200315,521220.28
8123500050,470374.66
3221069091,607275.25
2485000165,580721.9
4058800215,944359.8
1926059039,527993.8
2533300680,826837.2
3343903640,400427.88
5700003705,925405.56
2023049372,517732.6
4058800830,798301.9
3333002302,429613.28
2944500340,394301.78
1982200790,302953.22
8929000270,360645.78
8122101440,261174.55
7525530470,798286.6
9332800020,432773.06
3878900525,361972.03
5420300210,253178.86
9232900165,245675.72
6414100026,321118.72
3013300660,702077.56
7954300120,557692.3
1081200360,352699.84
2877102345,384988.2
2202500255,308375.94
7984400050,269121.53
9558020380,562290.5
7812801850,240814.33
8944460020,538824.7
2306400040,401335.88
8649400410,286905.78
7889602020,256632.5
2041000025,333326.2
871001484,441190.94
2767602141,309114.7
3630180470,681258.6
2769602140,287410.22
2473250280,321371.47
5422560660,454054.3
3756600240,246390.17
8651600160,542941.5
7202300540,742373.1
8961950250,591223.06
3303000130,447648.34
3303000130,447619.3
798000062,331127.97
1695900150,801954.6
1604730150,472581.94
4136930310,539702.56
8835401250,1273407.9
8665900328,478113.38
9262800255,295927.94
1853080570,656532.25
5556300114,661320.7
9517200290,325906.03
4037200295,311220.2
7417100123,332387.84
2620069077,233244.11
7922720040,513835.84
558100090,410924.62
257000037,378786.03
3319500385,295649.25
9297301520,265355.53
3580900090,266902.44
1321039076,191450.31
7227801581,282554.7
9407001620,288856.7
2130400150,245929.34
2312400200,276824.9
4046700210,263574.16
1193000480,803768.5
1492800296,343467.28
3013300017,334842.12
3630240140,486625.44
1049010390,265451.22
9320900420,186436.23
4315700060,293814.38
2591010290,280065.88
323089085,519880.4
6600400270,254094.64
2919701105,365023.66
7202360670,792318.4
8927600100,605748.25
3211700045,477823.47
4027701326,460884.1
1601600195,261861.66
7853280350,974593.56
3629970130,593081.56
7203120020,674421.94
9542900190,262760.25
8035350120,498540.9
1238501184,652722.2
251200240,407897.12
8945300200,204100.89
2162000160,848262.5
5466310060,288383.53
1239400064,561097.56
5205000020,442476.1
1720800305,741897.56
7280300375,572857.06
2095800400,411785.72
7852010950,445087.4
1428001160,422478.62
9528104910,418242.88
8644210470,947674.44
7923300310,320772.22
254000100,731187.9
1931300688,368144.9
7007700030,296468.88
422049178,246774.9
422069067,318352.16
2923049393,486137.94
930000305,394574.88
2461900448,397570.6
2610100020,238167.45
2895550050,282869.62
7701700040,275113.16
2460900020,419147.7
9827700105,609642.75
1005000240,271700.88
7200001254,366266.44
866400040,400339.7
305000170,574654.0
2260800110,766114.7
3442000127,453647.44
5253300437,373845.0
7576700150,774685.0
5469501410,807527.2
5104531120,929623.1
723049434,306939.12
622069006,1276181.0
2517101200,317862.8
8159620160,274659.38
5561300640,417330.88
3317010130,238723.9
4364200250,287318.97
8732300060,482307.38
5603700025,543545.56
3585900190,961884.25
3996900575,224207.25
8731801260,294741.9
3810000860,416935.44
5700003585,1534774.4
6332000050,499904.94
9286100250,337595.16
9471201110,736607.2
9290800050,640774.1
7300200400,477180.47
526069024,833336.5
1454600156,981444.25
3904980360,367501.9
2626119062,215270.73
8651730290,344920.75
7611200195,576660.0
1919800260,569470.7
6632900354,232928.02
3972900195,250984.94
5151600170,436770.5
7016000440,365664.4
871000435,630739.94
9578060540,412007.66
2332700060,564757.25
766000240,306536.62
4363700200,226400.61
7100000250,316424.03
2781250560,230693.88
2781250100,374806.72
5419800220,265983.12
7147600245,305050.2
2926069083,853208.3
6189200125,593198.7
9542830160,296776.38
5152200020,377280.5
9412900045,507927.94
6600410480,201543.23
6979970080,518992.2
5636010280,292695.97
1732801300,571065.25
5561401530,619360.2
9578500510,449037.1
7304300906,249674.06
1223089077,490962.94
721049207,293532.06
8691330310,854821.75
1523069204,336883.1
3188100105,441642.22
6608500290,287840.34
2891400410,325912.84
7663700551,256672.89
5413200140,286649.78
425069139,444955.4
6713700155,308999.75
2767603505,339167.38
7789000080,259176.42
9211500620,296126.7
9211500620,296015.16
3750604417,223763.8
7922800320,374621.62
1471620240,332106.47
2222059052,367296.94
9551200270,1005244.75
2767603160,377052.8
9406710060,400753.0
8929000250,305499.4
5538300120,357884.25
2223069120,403716.7
1652500060,843137.9
8564500240,300149.0
3629700120,446481.84
3943600070,420782.2
4171200025,367490.0
2425049063,1558221.1
9828701650,245007.47
3581000340,258078.6
8100900015,432233.56
2125059161,967332.0
304000380,243142.31
8146200070,667501.06
686530170,433140.12
2917200645,312019.9
9547200530,603432.7
2122059199,573577.56
1150000740,677829.1
5706200060,249040.53
9265410010,246886.95
4083800555,282841.28
6152900332,278946.6
2520900301,286446.22
9828200790,298960.88
1657530180,304740.5
7471900045,341340.2
9828200460,342586.62
9828200460,342474.25
1775900140,383293.47
6139800430,407409.97
7214400005,321079.2
5332200026,358017.03
9510970300,628937.4
2540830020,271785.62
3392100140,202871.53
1326069191,287820.56
2125059112,706879.9
859000022,369368.38
8854100350,556862.75
121059007,194049.88
7977201707,292524.34
3859900060,1386824.1
8815400735,666522.1
705700530,326404.62
6600780130,534707.5
6378500105,351660.0
8143000310,371016.38
2877102330,390884.6
3526039074,465882.12
2115510300,314866.84
3024059014,1573541.2
2141330360,455588.47
546000400,372956.16
2071500011,445836.78
7972000240,263812.8
7016200460,335816.88
6204200180,313502.03
1552100135,652773.2
88000173,320003.78
2581900235,667251.6
9211500560,283681.7
621069218,447883.62
1321970240,391609.94
798000630,359847.34
421000285,214581.62
2824600180,806072.2
3832051140,354250.5
1237500105,429018.78
8802400906,265177.7
3166900270,498755.38
3682000060,460982.56
5469700020,285520.8
1245001820,322754.22
9547205660,523775.03
7974700122,501084.38
7550801225,382653.56
1099950050,860583.56
1402900460,473975.72
7636800041,1399872.9
2115720270,334261.12
8651441750,216326.92
3904100035,326283.25
8815400020,391766.8
3303860590,583677.4
5427110040,597189.06
1782000160,319650.56
6204420290,424262.03
3995700245,244702.5
7955040130,295984.97
1442880650,458629.1
8833510230,920847.94
7283900551,562220.25
4396000180,265984.88
7504021310,635728.75
7504021310,635588.7
322059264,356285.4
3654800040,293401.9
2767704777,331572.9
3278602190,378739.44
3236500220,358818.25
3410600100,316940.2
629410180,616314.56
3352402250,258983.2
4363700304,311743.6
7237550130,1049826.8
9808590210,897664.6
8074200175,284845.22
3463400330,444681.38
6306400140,508541.53
8564950250,460000.6
5381000070,291229.16
9826700697,366441.5
8132700190,287879.3
7943000020,229217.95
9547204675,448479.03
4112100101,439636.9
727500030,278243.6
114101426,272787.44
9274202005,630264.3
1193000380,704613.06
3039000020,295704.78
7852170130,654389.44
2624079010,488461.1
4137010540,414422.53
7576200012,646616.3
1138020020,241016.97
3969300030,219296.27
3969300030,219378.05
898000200,262524.53
5153100030,357325.28
5104532030,685483.7
4406000050,241961.67
9274203390,502515.25
8682290360,290369.72
6928600330,319299.6
4139680070,637472.4
6844702690,328761.12
2154970020,1187533.1
4385701285,844580.0
2426059071,486073.03
2867300160,865160.5
9512500720,326455.7
1773101020,247518.77
8687800100,333071.03
3627800050,1273988.5
1604600227,301356.25
3300701170,277668.9
9250900111,417764.9
7015200790,366701.94
1311100490,299792.0
2469000010,646664.44
1982201596,331356.06
1862700290,440744.3
2586800270,261306.84
9528102772,374455.53
5490210200,273509.0
6669080020,379983.62
179003055,255808.3
1860600535,927941.94
1592000130,571942.75
3905040170,384476.7
9320500080,317850.06
9276200850,397956.75
224069114,394737.47
2260000340,436036.75
5096300130,329779.47
3432500215,328122.44
2600000050,628220.4
8856003839,261322.8
2492200435,327684.34
7855900110,949076.4
6806100250,325775.8
2770603523,352872.44
1370800515,1118785.8
2726049150,326052.75
1226059161,435659.34
1068000375,1754567.0
9528104109,317900.7
5126310060,480730.9
1951820070,468398.75
1545805980,417077.8
9464700340,795747.94
4319200675,555654.25
7518500885,326391.88
7852020620,407165.66
869700370,335261.7
8643000190,366976.9
8902000267,389031.8
7972602435,267996.66
2050100210,869115.06
6705120540,426765.8
2767601390,484149.38
4141000490,960257.4
9345400350,796808.06
3222079162,287431.34
7789000120,244671.94
6646200770,638300.94
6666800180,558140.4
1725800280,424832.5
6117500460,1170581.4
5470100220,284553.1
5457300478,372302.66
7550800195,332392.28
7787050180,632331.75
6204430250,466747.1
7640400250,444346.03
624110920,831889.75
3629920140,274789.6
7173700518,491344.7
3210200395,243070.89
2473480560,452265.12
2623089141,404382.53
1423800080,249452.47
2076400050,363833.3
3832060120,329047.8
7702600930,413932.34
5101404555,269870.97
3723800415,381810.44
3356403400,278101.4
9214400125,347165.84
1797500530,410033.66
9551201660,969360.94
3878900815,431222.75
1760650280,327562.47
5466410030,247958.45
6388930620,492356.0
2331300395,668142.44
9412700160,330736.62
871001611,371479.47
3142600120,471603.6
3995700220,311414.97
2310000280,299370.28
8039900400,373030.88
7504021510,626882.2
1959700445,1110531.4
1556200155,585684.1
3629960590,312729.8
259000240,482858.75
662440020,500076.12
3123049142,679919.0
321100260,667307.6
6840701095,393568.8
3738900165,389273.03
4427100130,298152.8
9238500100,378846.38
6145601810,290151.56
2570300090,266849.75
4017600010,523966.38
1005000220,419889.06
1257202120,376914.4
9527000490,369232.78
8691400080,641913.56
1726069084,386540.7
248000240,267033.56
6113400046,410535.25
2130702350,322111.56
920069052,226071.8
6071300160,467454.5
1623049041,198039.92
9268200285,289910.38
1843100520,472337.72
2887700826,575078.3
9122000385,580687.5
9475700220,320585.97
2804600005,617600.75
2896400300,296975.12
5015000180,651104.5
3630220180,697127.0
8832900780,396648.8
1568100300,508607.03
8718500610,340570.2
4147200140,905311.0
1973700030,741565.8
8862000075,223256.92
9320990110,319742.34
1151100035,323651.78
2011000010,266591.84
1651500060,466839.7
446000190,637014.75
2344300220,707879.6
523049195,296344.22
9191200015,522853.22
7942601410,779043.56
7137800300,253212.67
7853300280,397553.16
6654700240,395083.56
569000050,489151.94
3584000180,277055.22
2026079055,255444.33
8898700880,292806.53
5075400150,471992.34
8731981360,591483.6
4222500020,283970.78
7996720050,603210.56
4077800094,532385.2
6446200365,484165.53
2824089053,369655.22
1311800220,255766.11
3522049063,752624.8
1721801280,244366.45
6131600240,214887.17
7202310040,369567.8
1123059125,573635.0
646910160,285249.47
5630500005,301171.22
3342100785,278542.53
9547205610,564769.6
1773100123,260460.44
3353400092,363107.12
217500015,334109.75
3649100031,290512.62
7896300150,316329.9
623049185,263240.8
1773100430,313615.06
1781500220,750569.06
3395380200,316408.34
2424059170,1560526.2
4389200765,710600.06
1543000060,597965.25
6154900005,518655.72
2902200240,319625.56
1442880640,467671.22
8562770490,404468.16
2768300655,386932.75
3432501315,262698.1
5035300570,644980.56
3626039028,333295.34
3876540780,268826.28
327000100,805634.1
7551300065,347956.38
1312920060,273194.1
2215901230,260165.02
6306800010,504359.38
2767700022,344878.3
5589900610,396948.5
4320200020,726565.44
5249804655,568580.7
9238500480,383947.6
3885806565,749380.4
7905200205,339888.16
5727500102,299819.16
3585220070,245817.73
2078500210,457106.47
1839920050,284226.53
534000080,231613.8
856000255,329810.62
4141010110,1196584.6
9558040820,952265.9
7768700315,628237.75
2796100640,317980.12
1922059010,352902.4
3448000542,283254.03
3883100220,303430.88
7237301210,307399.94
3893100456,844557.5
9578501110,461771.5
6145601995,320482.97
4024100120,262953.25
8899000050,407951.56
3396820010,437956.3
6749700117,347838.25
1954400060,373394.62
3303970100,602273.6
2540850070,307306.12
3797000745,367547.12
7883603700,297291.94
3438501452,366859.34
3530210260,621760.56
3598600049,263783.62
731500170,412731.25
7129304375,223302.06
263000006,372622.7
7212660560,402565.6
1112700010,281932.66
3420069060,727114.4
2473000470,522635.88
8691390980,652652.44
6184700100,293059.62
4476400275,404755.62
2968801240,287118.2
1529300160,321447.16
7640400070,670643.6
7016100380,441286.88
2172000890,457281.75
4035900015,588540.8
9528104660,588244.56
507100005,356679.1
2783100160,358907.25
3629921140,757081.56
